pub_id,date,year,title,authors,pub_url,doi_url,pdf_url,abstract,publications
ec76fa08-1fe9-4dce-86e5-085af697a8e6,3 Sep 2012,2012,first order strong approximations of scalar sdes with values in a domain,andreas neuenkirch|lukasz szpruch,http://www.research.ed.ac.uk/portal/en/publications/first-order-strong-approximations-of-scalar-sdes-with-values-in-a-domain(ec76fa08-1fe9-4dce-86e5-085af697a8e6).html,UNKNOWN,http://www.research.ed.ac.uk/portal/files/18063993/first_order_strong_approximations_of_scalar_SDEs_with_values_in_a_domain.pdf,"we are interested in strong approximations of one-dimensional sdes which have non-lipschitz coefficients and which take values in a domain. under a set of general assumptions we derive an implicit scheme that preserves the domain of the sdes and is strongly convergent with rate one. moreover, we show that this general result can be applied to many sdes we encounter in mathematical finance and bio-mathematics. we will demonstrate flexibility of our approach by analysing classical examples of sdes with sublinear coefficients (cir, cev models and wright-fisher diffusion) and also with superlinear coefficients (3/2-volatility, ait-sahalia model). our goal is to justify an efficient multi-level monte carlo (mlmc) method for a rich family of sdes, which relies on good strong convergence properties.",arxiv
410fa669-79bf-4ed1-a56b-19987739cb43,8 Apr 2012,2012,an eulertype method for the strong approximation of the coxingersollross process,s. dereich|a. neuenkirch|l. szpruch,http://www.research.ed.ac.uk/portal/en/publications/an-eulertype-method-for-the-strong-approximation-of-the-coxingersollross-process(410fa669-79bf-4ed1-a56b-19987739cb43).html,http://dx.doi.org/10.1098/rspa.2011.0505,UNKNOWN,"we analyse the strong approximation of the cox-ingersoll-ross (cir) process in the regime where the process does not hit zero by a positivity preserving drift-implicit eulertype method. as an error criterion, we use the pth mean of the maximum distance between the cir process and its approximation on a finite time interval. we show that under mild assumptions on the parameters of the cir process, the proposed method attains, up to a logarithmic term, the convergence of order 1/2. this agrees with the standard rate of the strong convergence for global approximations of stochastic differential equations with lipschitz coefficients, despite the fact that the cir process has a non-lipschitz diffusion coefficient. © 2011 the royal society.","proceedings of the royal society a: mathematical, physical and engineering sciences"
22f15003-988f-43ec-ad6a-eb4efbc1ae9c,Jun 2007,2007,analysis and numerical simulation of magnetic forces between rigid polygonal bodies part ii numerical simulation,nikola popovic|dirk praetorius|anja schloemerkemper,http://www.research.ed.ac.uk/portal/en/publications/analysis-and-numerical-simulation-of-magnetic-forces-between-rigid-polygonal-bodies-part-ii-numerical-simulation(22f15003-988f-43ec-ad6a-eb4efbc1ae9c).html,http://dx.doi.org/10.1007/s00161-007-0047-8,UNKNOWN,unknown,continuum mechanics and thermodynamics
91c5f1ab-0e48-4af6-81bc-0262f91e7573,2013,2013,the computation of averages from equilibrium and nonequilibrium langevin molecular dynamics,benedict leimkuhler|charles matthews|gabriel stoltz,http://www.research.ed.ac.uk/portal/en/publications/the-computation-of-averages-from-equilibrium-and-nonequilibrium-langevin-molecular-dynamics(91c5f1ab-0e48-4af6-81bc-0262f91e7573).html,UNKNOWN,http://www.research.ed.ac.uk/portal/files/10344155/LaMaSt_IMAJNUM.pdf,"we consider numerical methods for thermodynamic sampling, i.e. computing sequences of points which are distributed according to the gibbs-boltzmann distribution, using langevin dynamics and overdamped langevin dynamics (brownian dynamics). a wide variety of numerical methods for langevin dynamics may be constructed based on splitting the stochastic differential equations into various component parts, each of which may be propagated exactly. each such method may be viewed as generating samples according to an associated invariant measure that differs from the exact canonical invariant measure by a stepsize-dependent perturbation. we provide error estimates a la talay-tubaro on the invariant distribution for small stepsize, and compare the sampling bias obtained for various choices of splitting method. we further investigate the overdamped limit and apply the methods in the context of driven systems where the goal is sampling with respect to a non-equilibrium steady state. our analyses are illustrated by numerical experiments.",arxiv
87e6fe7c-ed9f-4efe-adf2-d6e66f1782fe,31 Jan 2016,2016,regularity theory for solutions to second order elliptic operators with complex coefficients and the lp dirichlet problem,martin dindos|jill pipher,http://www.research.ed.ac.uk/portal/en/publications/regularity-theory-for-solutions-to-second-order-elliptic-operators-with-complex-coefficients-and-the-lp-dirichlet-problem(87e6fe7c-ed9f-4efe-adf2-d6e66f1782fe).html,UNKNOWN,UNKNOWN,"we establish a new theory of regularity for elliptic complex valued second order equations of the form =diva(∇⋅), when the coefficients of the matrix a satisfy a natural algebraic condition, a strengthened version of a condition known in the literature as l^p-dissipativity. precisely, the regularity result is a reverse holder condition for lp averages of solutions on interior balls, and serves as a replacement for the de giorgi - nash - moser regularity of solutions to real-valued divergence form elliptic operators. in a series of papers, cialdea and maz'ya studied necessary and sufficient conditions for l^p-dissipativity of second order complex coefficient operators and systems. recently, carbonaro and dragi\v{c}evi\'c introduced a condition they termed p-ellipticity, and showed that it had implications for boundedness of certain bilinear operators that arise from complex valued second order differential operators. their p-ellipticity condition is exactly our strengthened version of lp-dissipativity. the regularity results of the present paper are applied to solve lp dirichlet problems for =diva(∇⋅)+b⋅∇ when a and b satisfy a natural and familiar carleson measure condition. we show solvability of the lp dirichlet boundary value problem for p in the range where a is p-elliptic.",UNKNOWN
705bc282-22aa-44c9-80c9-d14bb12d1372,3 Sep 2013,2013,tannaka duality for enhanced triangulated categories,j. p. pridham,http://www.research.ed.ac.uk/portal/en/publications/tannaka-duality-for-enhanced-triangulated-categories(705bc282-22aa-44c9-80c9-d14bb12d1372).html,UNKNOWN,http://www.research.ed.ac.uk/portal/files/18076898/tannaka_duality_for_enhance_triangulated_categories.pdf,"we develop tannaka duality theory for dg categories. to any dg functor from a dg category a to finite-dimensional complexes, we associate a dg coalgebra c via a hochschild homology construction. when the functor is faithful, this gives a quasi-equivalence between the derived dg categories of a-modules and of c-comodules. when a is morita fibrant (i.e. an idempotent-complete enhanced triangulated category), it is thus quasi-equivalent to the derived dg category of compact c-comodules. we give several applications for pro-algebraic homotopy types associated to various cohomology theories, and for motivic galois groups.",arxiv
26e95855-c027-4463-81d4-e2505e959e84,1 Jan 2012,2012,a radial basis function method for solving pdeconstrained optimization problems,j.w. pearson,http://www.research.ed.ac.uk/portal/en/publications/a-radial-basis-function-method-for-solving-pdeconstrained-optimization-problems(26e95855-c027-4463-81d4-e2505e959e84).html,http://dx.doi.org/10.1007/s11075-012-9675-6,UNKNOWN,"in this article, we apply the theory of meshfree methods to the problem of pde-constrained optimization. we derive new collocation-type methods to solve the distributed control problem with dirichlet boundary conditions and also discuss the neumann boundary control problem, both involving poisson's equation. we prove results concerning invertibility of the matrix systems we generate, and discuss a modification to guarantee invertibility. we implement these methods using m atlab, and produce numerical results to demonstrate the methods' capability. we also comment on the methods' effectiveness in comparison to the widely-used finite element formulation of the problem, and make some recommendations as to how this work may be extended. © 2012 springer science+business media new york.",numerical algorithms
a8831f5e-1754-4863-a769-8ba0e3c62fa9,15 Oct 2010,2010,the electrostatic view on mtheory llm geometries,aristomenis donos|joan simon,http://www.research.ed.ac.uk/portal/en/publications/the-electrostatic-view-on-mtheory-llm-geometries(a8831f5e-1754-4863-a769-8ba0e3c62fa9).html,http://dx.doi.org/10.1007/JHEP01(2011)067,http://www.research.ed.ac.uk/portal/files/8676990/The_electrostatic_view_on_M_theory_LLM_geometrics.pdf,"we describe the geometry of the r x so(3) x so(6) x u(1) invariant half-bps m-theory configurations considered in llm in terms of their electrostatic variables. we discuss both regular configurations, such as ads_4 x s^7 and ads_7 x s^4 vacua or simple excited solutions, and singular ones such as the superstar geometries. this allows us to identify the appropriate boundary conditions describing the most general smooth and superstar-like singular configurations. we also compute their masses, matching the expected result from their microscopic interpretation, but now at finite radius of curvature.",journal of high energy physics
ac085649-4071-4880-9c3b-54684b07eb37,Dec 2009,2009,superpotentials for superconformal chernsimons theories from representation theory,paul de medeiros|jose figueroa-o'farrill|elena mendez-escobar,http://www.research.ed.ac.uk/portal/en/publications/superpotentials-for-superconformal-chernsimons-theories-from-representation-theory(ac085649-4071-4880-9c3b-54684b07eb37).html,http://dx.doi.org/10.1088/1751-8113/42/48/485204,UNKNOWN,unknown,journal of physics a: mathematical and theoretical
cb5db0a2-8a31-4759-95c1-3b335d4783b4,2014,2014,on category o for cyclotomic rational cherednik algebras,iain gordon|ivan losev,http://www.research.ed.ac.uk/portal/en/publications/on-category-o-for-cyclotomic-rational-cherednik-algebras(cb5db0a2-8a31-4759-95c1-3b335d4783b4).html,http://dx.doi.org/10.4171/JEMS/454,UNKNOWN,"we study equivalences for category op of the rational cherednik algebras hp of type g_l(n)=(μ_l)n⋊sn: a highest weight equivalence between o(p) and o(σ(p)) for σ∈s_l and an action of s_l on an explicit non-empty zariski open set of parameters p; a derived equivalence between o(p) and o(p′) whenever p and p′ have integral difference; a highest weight equivalence between o(p) and a parabolic category o for the general linear group, under a non-rationality assumption on the parameter p. as a consequence, we confirm special cases of conjectures of etingof and of rouquier.",journal of the european mathematical society
47a61355-fdab-4776-b3de-df3555978410,1 Jan 2013,2013,lower central series of free algebras in symmetric tensor categories,a. bapat|d. jordan,http://www.research.ed.ac.uk/portal/en/publications/lower-central-series-of-free-algebras-in-symmetric-tensor-categories(47a61355-fdab-4776-b3de-df3555978410).html,http://dx.doi.org/10.1016/j.jalgebra.2012.10.001,http://www.research.ed.ac.uk/portal/files/16500318/Lower_central_series_of_free_algebras_in_symmetric_tensor_categories.pdf,"we continue the study of the lower central series of a free associative algebra, initiated by feigin and shoikhet (2007) [fs]. we generalize via schur functors the constructions of the lower central series to any symmetric tensor category; specifically we compute the modified first quotient b1, and second and third quotients                         , and                          of the series for a free algebra t(v) in any symmetric tensor category, generalizing the main results of feigin and shoikhet (2007) [fs] and arbesfeld and jordan (2010) [aj]. in the case am|n:=t(cm|n), we use these results to compute the explicit hilbert series. finally, we prove a result relating the lower central series to the corresponding filtration by two-sided associative ideals, confirming a conjecture from etingof et al. (2009) [ekm], and another one from arbesfeld and jordan (2010) [aj], as corollaries. © 2012 elsevier inc.",journal of algebra
ddf88adf-87ec-4084-956a-a2f274b3da53,Jan 2011,2011,multilevel monte carlo methods and applications to elliptic pdes with random coefficients,k. a. cliffe|m. b. giles|r. scheichl|a. l. teckentrup,http://www.research.ed.ac.uk/portal/en/publications/multilevel-monte-carlo-methods-and-applications-to-elliptic-pdes-with-random-coefficients(ddf88adf-87ec-4084-956a-a2f274b3da53).html,http://dx.doi.org/10.1007/s00791-011-0160-x,UNKNOWN,unknown,computing and visualization in science
3f557990-50aa-4bb2-95a6-502f45c19b23,Nov 2006,2006,threedimensional simulations of nonstationary accretion by remnant black holes of compact object mergers,s. setiawan|m. ruffert|h. -th. janka,http://www.research.ed.ac.uk/portal/en/publications/threedimensional-simulations-of-nonstationary-accretion-by-remnant-black-holes-of-compact-object-mergers(3f557990-50aa-4bb2-95a6-502f45c19b23).html,http://dx.doi.org/10.1051/0004-6361:20054193,UNKNOWN,unknown,astronomy & astrophysics
15884394-cfa9-4ec6-8336-95c43ea4eab4,22 May 2016,2016,highresolution d imaging of osteocytes and computational modelling in mechanobiology insights on bone development ageing health and disease,p. m. goggin|k. c. zygalakis|r. o c oreffo|philipp schneider,http://www.research.ed.ac.uk/portal/en/publications/highresolution-3d-imaging-of-osteocytes-and-computational-modelling-in-mechanobiology(15884394-cfa9-4ec6-8336-95c43ea4eab4).html,UNKNOWN,http://www.research.ed.ac.uk/portal/files/28561750/v031a18.pdf,unknown,european cells and materials (ecm)
e9624200-f4d3-424f-bda7-e7f8f71393e8,Sep 2016,2016,euler approximations with varying coefficients the case of superlinearly growing diffusion coefficients,sotirios sabanis,http://www.research.ed.ac.uk/portal/en/publications/euler-approximations-with-varying-coefficients-the-case-of-superlinearly-growing-diffusion-coefficients(e9624200-f4d3-424f-bda7-e7f8f71393e8).html,http://dx.doi.org/10.1214/15-AAP1140,http://www.research.ed.ac.uk/portal/files/21399789/1308.1796v3.pdf,"a new class of explicit euler schemes, which approximate stochastic differential equations (sdes) with superlinearly growing drift and diffusion coefficients, is proposed in this article. it is shown, under very mild conditions, that these explicit schemes converge in probability and in $\mathcal l^p$ to the solution of the corresponding sdes. moreover, rate of convergence estimates are provided for strong and almost sure convergence. in particular, the strong order 1/2 is recovered in the case of uniform $\mathcal l^p$-convergence.",annals of applied probability
4943185e-9062-40b8-9c6f-e12a70548b62,23 Feb 2013,2013,parallel distributedmemory simplex for largescale stochastic lp problems,miles lubin|julian hall|cosmin petra|mihai anitescu,http://www.research.ed.ac.uk/portal/en/publications/parallel-distributedmemory-simplex-for-largescale-stochastic-lp-problems(4943185e-9062-40b8-9c6f-e12a70548b62).html,http://dx.doi.org/10.1007/s10589-013-9542-y,http://www.research.ed.ac.uk/portal/files/17773151/Parallel_distributed_memory_simplex_for_large_scale_stochastic_LP_problems.pdf,"we present a parallelization of the revised simplex method for large deterministic-equivalent forms of stochastic linear programming (lp) problems. these problems have been considered too large to solve using the simplex method, and instead, decomposition approaches based on benders decomposition or, more recently, interior-point methods are generally used. however, these approaches do not provide optimal basic solutions, which allow for efficient hot-starts (e.g. in a branch-and-bound context) and can provide important sensitivity information. our approach exploits the dual block-angular structure of these problems inside the linear algebra of the revised simplex method in a data-parallel manner suitable for high-performance distributed-memory clusters or supercomputers. while this paper focuses on stochastic lps, the work is applicable to all problems with a dual block-angular structure.  our implementation is competitive in serial with highly-efficient sparsity-exploiting simplex codes and achieves significant relative speed-ups when run in parallel. additionally, very large problems with hundreds of millions of variables have been successfully solved to optimality.  this is very much the largest scale parallel revised simplex implementation that has been developed and the first truly distributed solver. it is built on novel analysis of the linear algebra for dual block-angular lp problems when solved using the revised simplex method and a novel parallel scheme for applying product form updates.",computational optimization and applications
f0918e80-c894-4f37-9972-833f683dc4b1,1 Jan 2011,2011,nonadiabatic transitions through tilted avoided crossings,v. betz|b.d. goddard,http://www.research.ed.ac.uk/portal/en/publications/nonadiabatic-transitions-through-tilted-avoided-crossings(f0918e80-c894-4f37-9972-833f683dc4b1).html,http://dx.doi.org/10.1137/100802347,http://www.research.ed.ac.uk/portal/files/16365283/7_BG_JSC.pdf,"we investigate the transition of a quantum wave-packet through a one-dimensional avoided crossing of molecular energy levels when the energy levels at the crossing point are tilted. using superadiabatic representations, and an approximation of the dynamics near the crossing region, we obtain an explicit formula for the transition wave function. our results agree extremely well with high precision ab-initio calculations. © 2011 society for industrial and applied mathematics.",siam journal on scientific computing
366c0f50-bf04-4747-bedd-63198444775e,12 Mar 2015,2015,an informationtheoretic framework for improving multi model  ensemble forecasts,michal branicki|a. j. majda,http://www.research.ed.ac.uk/portal/en/publications/an-informationtheoretic-framework-for-improving-multi-model-ensemble-forecasts(366c0f50-bf04-4747-bedd-63198444775e).html,http://dx.doi.org/10.1007/s00332-015-9233-1,UNKNOWN,"this work focuses on elucidating issues related to an increasingly common technique of multi-model ensemble (mme) forecasting. the mme approach is aimed at improving the statistical accuracy of imperfect time-dependent predictions by combining information from a collection of reduced-order dynamical models. despite some operational evidence in support of the mme strategy for mitigating the prediction error, the mathematical framework justifying this approach has been lacking. here, this problem is considered within a probabilistic/stochastic framework which exploits tools from information theory to derive a set of criteria for improving probabilistic mme predictions relative to single-model predictions. the emphasis is on a systematic understanding of the benefits and limitations associated with the mme approach, on uncertainty quantification, and on the development of practical design principles for constructing an mme with improved predictive performance. the conditions for prediction improvement via the mme approach stem from the convexity of the relative entropy which is used here as a measure of the lack of information in the imperfect models relative to the resolved characteristics of the truth dynamics. it is also shown how practical guidelines for mme prediction improvement can be implemented in the context of forced response predictions from equilibrium with the help of the linear response theory utilizing the fluctuation–dissipation formulas at the unperturbed equilibrium. the general theoretical results are illustrated using exactly solvable stochastic non-gaussian test models.",journal of nonlinear science
b7cd6b6e-eaf2-4aa9-ba14-d760880b4bde,2014,2014,computing the walls associated to bridgeland stability conditions on projective surfaces,antony maciocia,http://www.research.ed.ac.uk/portal/en/publications/computing-the-walls-associated-to-bridgeland-stability-conditions-on-projective-surfaces(b7cd6b6e-eaf2-4aa9-ba14-d760880b4bde).html,http://dx.doi.org/10.4310/AJM.2014.v18.n2.a5,http://www.research.ed.ac.uk/portal/files/19522136/computing_the_walls_associated_to_bridgeland_stability_conditions_on_projective_surfaces.pdf,we derive constraints on the existence of walls for bridgeland,asian journal of mathematics
6b4d2df2-5367-4105-b06d-7609be4a3dcb,23 Nov 2015,2015,mapping gravitationalwave backgrounds in modified theories of gravity using pulsar timing arrays,jonathan r. gair|joseph d. romano|stephen r. taylor,http://www.research.ed.ac.uk/portal/en/publications/mapping-gravitationalwave-backgrounds-in-modified-theories-of-gravity-using-pulsar-timing-arrays(6b4d2df2-5367-4105-b06d-7609be4a3dcb).html,http://dx.doi.org/10.1103/PhysRevD.92.102003,http://www.research.ed.ac.uk/portal/files/22998604/altpolpaper.pdf,"we extend our previous work on applying cmb techniques to the mapping of gravitational-wave backgrounds to backgrounds which have non-gr polarisations. our analysis and results are presented in the context of pulsar-timing array observations, but the overarching methods are general, and can be easily applied to ligo or elisa observations using appropriately modified response functions. analytic expressions for the pulsar-timing response to gravitational waves with non-gr polarisation are given for each mode of a spin-weighted spherical-harmonic decomposition of the background, which permit the signal to be mapped across the sky to any desired resolution. we also derive the pulsar-timing overlap reduction functions for the various non-gr polarisations, finding analytic forms for anisotropic backgrounds with scalar-transverse (""breathing"") and vector-longitudinal polarisations, and a semi-analytic form for scalar-longitudinal backgrounds. our results indicate that pulsar-timing observations will be completely insensitive to scalar-transverse mode anisotropies in the polarisation amplitude beyond dipole, and anisotropies in the power beyond quadrupole. analogously to our previous findings that pulsar-timing observations lack sensitivity to tensor-curl modes for a transverse-traceless tensor background, we also find insensitivity to vector-curl modes for a vector-longitudinal background.",physical review d
e867bb80-1aa9-4489-a7f9-1fb10a3b826c,Sep 2005,2005,what controls the decay of passive scalars in smooth flows,p h haynes|j vanneste,http://www.research.ed.ac.uk/portal/en/publications/what-controls-the-decay-of-passive-scalars-in-smooth-flows(e867bb80-1aa9-4489-a7f9-1fb10a3b826c).html,http://dx.doi.org/10.1063/1.2033908,UNKNOWN,unknown,physics of fluids
e9ab53fe-3fde-4d36-90ad-fbd4c4ce5322,11 May 2016,2016,efficient molecular dynamics using geodesic integration and solventsolute splitting,benedict leimkuhler|charles matthews,http://www.research.ed.ac.uk/portal/en/publications/efficient-molecular-dynamics-using-geodesic-integration-and-solventsolute-splitting(e9ab53fe-3fde-4d36-90ad-fbd4c4ce5322).html,http://dx.doi.org/10.1098/rspa.2016.0138,http://www.research.ed.ac.uk/portal/files/25056169/LeMa_PRSA_Revised_Candidate.pdf,"we   present   an   approach   to   langevin   dynamics in   the   presence   of   holonomic   constraints   based on  decomposition  of  the  system  into  components representing geodesic flow, constrained impulse and constrained   diffusion.   we   show   that   a   particular ordering  of  the  components results  in  an  integrator that   is   an   order   magnitude   more   accurate   for","proceedings of the royal society a: mathematical, physical and engineering sciences"
4b999cde-49e1-4737-8305-7f84c82dfeef,1 May 2012,2012,jacobson radical nonnil algebras of gelfandkirillov dimension,agata smoktunowicz|laurent bartholdi,http://www.research.ed.ac.uk/portal/en/publications/jacobson-radical-nonnil-algebras-of-gelfandkirillov-dimension-2(4b999cde-49e1-4737-8305-7f84c82dfeef).html,http://dx.doi.org/10.1007/s11856-012-0073-5,http://www.research.ed.ac.uk/portal/files/8673495/Jacobson_radical_non_nil_algebras_of_Gelfand_Kirillov_dimension_2.pdf,"for an arbitrary countable field, we construct an associative algebra that is graded, generated by two elements is jacobson radical, is not nil, is prime, is not pi, and has gelfand-kirillov dimension two. this refutes a conjecture attributed to goodearl. the jacobson radical is very important for the study of noncommutative algebras. for a given ring r one usually studies the jacobson radical j(r) of r, and the semiprimitive part r/j(r). as related evidence of a connection between these notions, a result of amitsur says that the jacobson radical of a finitely generated algebra over an uncountable field is nil, and it is known that all nil rings are jacobson radical. it is important to know when jacobson radical are nil because nil rings have interesting properties.  for example subalgebras of nil algebras are nil, which does not hold in general for jacobson radical rings. the jacobson radical is important for determining the structure of rings and is a generalization of the wedderburn radical for  finitely dimensional algebras.",israel journal of mathematics
b2c99dc6-99e0-4e3c-954b-30e6aaf14a11,27 Oct 2001,2001,atmospheric gravity wave spectra a stochastic approach,c souprayen|j vanneste|a hertzog|a hauchecorne,http://www.research.ed.ac.uk/portal/en/publications/atmospheric-gravity-wave-spectra-a-stochastic-approach(b2c99dc6-99e0-4e3c-954b-30e6aaf14a11).html,UNKNOWN,UNKNOWN,unknown,journal of geophysical research
0bdddee3-41f2-4e42-9711-1ac512470d48,8 Apr 2009,2009,a gentle stochastic thermostat for molecular dynamics,benedict leimkuhler|emad noorizadeh|florian theil,http://www.research.ed.ac.uk/portal/en/publications/a-gentle-stochastic-thermostat-for-molecular-dynamics(0bdddee3-41f2-4e42-9711-1ac512470d48).html,http://dx.doi.org/10.1007/s10955-009-9734-0,http://www.research.ed.ac.uk/portal/files/9922089/A_gentle_stochastic_thermostat_for_molecular_dynamics.pdf,"we discuss a dynamical technique for sampling the canonical measure in molecular dynamics. we present a method that generalizes a recently proposed scheme (samoletov et al., j. stat. phys. 128:1321–1336, 2007), and which controls temperature by use of a device similar to that of nosé dynamics, but adds random noise to improve ergodicity. in contrast to langevin dynamics, where noise is added directly to each physical degree of freedom, the new scheme relies on an indirect coupling to a single brownian particle. for a model with harmonic potentials, we show under a mild non-resonance assumption that we can recover the canonical distribution. in spite of its stochastic nature, experiments suggest that it introduces a relatively weak perturbative effect on the physical dynamics, as measured by perturbation of temporal autocorrelation functions. the kinetic energy is well controlled even in the early stages of a simulation.",journal of statistical physics
7c35ea90-8494-4861-8295-3a70df138e0a,2003,2003,an estimation for a family of oscillatory integrals,m folch-gabayet|j wright,http://www.research.ed.ac.uk/portal/en/publications/an-estimation-for-a-family-of-oscillatory-integrals(7c35ea90-8494-4861-8295-3a70df138e0a).html,UNKNOWN,UNKNOWN,unknown,studia mathematica
d0f36e4e-42dc-4404-acd3-1520bab5767a,Oct 2008,2008,an extended abeljacobi map,h. w. braden|yu. n. fedorov,http://www.research.ed.ac.uk/portal/en/publications/an-extended-abeljacobi-map(d0f36e4e-42dc-4404-acd3-1520bab5767a).html,http://dx.doi.org/10.1016/j.geomphys.2008.05.009,http://www.research.ed.ac.uk/portal/files/17113063/An_extended_Abel_Jacobi_map.pdf,unknown,journal of geometry and physics
576d6542-0a00-4710-b681-124faeeae27c,5 Nov 2015,2015,modulation theory dispersive shock waves and gerald beresford whitham,a a minzoni|noel smyth,http://www.research.ed.ac.uk/portal/en/publications/modulation-theory-dispersive-shock-waves-and-gerald-beresford-whitham(576d6542-0a00-4710-b681-124faeeae27c).html,http://dx.doi.org/10.1016/j.physd.2015.10.017,http://www.research.ed.ac.uk/portal/files/21921970/whitham.pdf,unknown,physica d - nonlinear phenomena
7f5e8ab4-de63-4876-b845-46db8496b676,1 Nov 2016,2016,ringtheoretic blowing down i,d. rogalski|susan sierra|j. t. stafford,http://www.research.ed.ac.uk/portal/en/publications/ringtheoretic-blowing-down-i(7f5e8ab4-de63-4876-b845-46db8496b676).html,UNKNOWN,http://www.research.ed.ac.uk/portal/files/29522931/Ring_theoretic_blowing_down_I.pdf,unknown,journal of noncommutative geometry
c8d0b2f0-1f20-4d76-9c06-24850ab6014d,May 2009,2009,differential operators and cherednik algebras,v. ginzburg|i. gordon|j. t. stafford,http://www.research.ed.ac.uk/portal/en/publications/differential-operators-and-cherednik-algebras(c8d0b2f0-1f20-4d76-9c06-24850ab6014d).html,http://dx.doi.org/10.1007/s00029-009-0515-z,http://www.research.ed.ac.uk/portal/files/10725146/DIFFERENTIAL_OPERATORS_AND_CHEREDNIK_ALGEBRAS.pdf,unknown,selecta mathematica
14911c8e-eeb6-4058-bdef-11736f09c44e,4 Mar 2009,2009,constituent model of extremal nonbps black holes,eric gimon|finn larsen|joan simon,http://www.research.ed.ac.uk/portal/en/publications/constituent-model-of-extremal-nonbps-black-holes(14911c8e-eeb6-4058-bdef-11736f09c44e).html,http://dx.doi.org/10.1088/1126-6708/2009/07/052,http://www.research.ed.ac.uk/portal/files/8677516/Constituent_model_of_extermal_non_BPS_black_holes.pdf,"we interpret extremal non-bps black holes in four dimensions as threshold bound states of four 1/2-bps constituents. we verify the no-force condition for each of the primitive constituents in the probe approximation. our computations are for a seed solution with $\bar{d0}-d4$ charges and equal $b$-fields, but symmetries extend the result to any u-dual frame. we make the constituent model for the $d0-d6$ system explicit, and also discuss a duality frame where the constituents are $d3$ branes at angles. we demonstrate stability of the constituent model in the weak coupling description of the constituent d-branes. we discuss the relation between the bps and non-bps branches of configuration space.",journal of high energy physics
7d86825d-5c0d-49ac-a4ee-957f6bb2a474,21 Sep 1988,1988,relativistic wavefunctions on spinor spaces,l c biedenharn|h w braden|p truini|h vandam,http://www.research.ed.ac.uk/portal/en/publications/relativistic-wavefunctions-on-spinor-spaces(7d86825d-5c0d-49ac-a4ee-957f6bb2a474).html,UNKNOWN,UNKNOWN,unknown,journal of physics a-mathematical and general
83b5b778-d717-4fc4-aa83-405d101df0d7,Nov 1996,1996,evolution of lump solutions for the kp equation,a a minzoni|n f smyth,http://www.research.ed.ac.uk/portal/en/publications/evolution-of-lump-solutions-for-the-kp-equation(83b5b778-d717-4fc4-aa83-405d101df0d7).html,UNKNOWN,UNKNOWN,unknown,wave motion
6704dd27-f165-4c6f-9368-e7d0f16e3217,Mar 2011,2011,the multifacility median problem with posneg weights on general graphs,joerg kalcsics,http://www.research.ed.ac.uk/portal/en/publications/the-multifacility-median-problem-with-posneg-weights-on-general-graphs(6704dd27-f165-4c6f-9368-e7d0f16e3217).html,http://dx.doi.org/10.1016/j.cor.2010.08.002,UNKNOWN,unknown,computers and operations research
081643b3-a173-47a9-a2c3-09a545c5e222,8 Apr 2002,2002,the initial boundary problem for the kortewegde vries equation on the negative quarterplane,t r marchant|n f smyth,http://www.research.ed.ac.uk/portal/en/publications/the-initial-boundary-problem-for-the-kortewegde-vries-equation-on-the-negative-quarterplane(081643b3-a173-47a9-a2c3-09a545c5e222).html,http://dx.doi.org/10.1098/rspa.2001.0868,UNKNOWN,unknown,"proceedings of the royal society a: mathematical, physical and engineering sciences"
d2e2b1ef-81b1-4d44-870d-45baa92f43c9,Sep 2008,2008,on primitive ideals in graded rings,agata smoktunowicz,http://www.research.ed.ac.uk/portal/en/publications/on-primitive-ideals-in-graded-rings(d2e2b1ef-81b1-4d44-870d-45baa92f43c9).html,http://dx.doi.org/10.4153/CMB-2008-046-1,http://www.research.ed.ac.uk/portal/files/8674851/On_primitive_ideals_in_polynomial_rings_over_nil_rings.pdf,unknown,canadian mathematical bulletin-bulletin canadien de mathematiques
314ef231-446f-4b5a-88f9-4c2ed2ad70a8,22 Oct 2008,2008,calculating effective diffusivities in the limit of vanishing molecular diffusion,g.a. pavliotis|a.m. stuart|konstantinos zygalakis,http://www.research.ed.ac.uk/portal/en/publications/calculating-effective-diffusivities-in-the-limit-of-vanishing-molecular-diffusion(314ef231-446f-4b5a-88f9-4c2ed2ad70a8).html,http://dx.doi.org/10.1016/j.jcp.2008.10.014,UNKNOWN,"in this paper we study the problem of the numerical calculation (by monte carlo methods) of the effective diffusivity for a particle moving in a periodic divergent-free velocity field, in the limit of vanishing molecular diffusion. in this limit traditional numerical methods typically fail, since they do not represent accurately the geometry of the underlying deterministic dynamics. we propose a stochastic splitting method that takes into account the volume-preserving property of the equations of motion in the absence of noise, and when inertial effects can be neglected. an extension of the method is then proposed for the cases where the noise has a non-trivial time-correlation structure and when inertial effects cannot be neglected. the method of modified equations is used to explain failings of euler-based methods. the new stochastic geometric integrators are shown to outperform standard euler-based integrators. various asymptotic limits of physical interest are investigated by means of numerical experiments, using the new integrators.",journal of computational physics
