"e2c483b9-4d61-4e71-8bfe-c25ddb10c7f0","c m bishop|r fitzpatrick|r j hastie|j c jackson","bishop, c. m.|fitzpatrick, r.|hastie, r. j. |jackson, j. c."
"1c755b94-c169-4872-ab40-7f823d17973c","a. carhan|f. allen|j. d. armstrong|s. f. goodwin|k. m. c. o'dell","carhan, a.|allen, f.|armstrong, j. d.|goodwin, s. f. |dell, k. m. c."
"db8b7b1f-ffda-486b-8e46-b78455c8e38a","ivan titov|ehsan khoddam","titov, i.|khoddam, e."
"6b0ae7ff-4621-4cea-9631-9a9e631ebdae","susan davidson|peter buneman|anthony kosky","davidson, s.|buneman, p.|kosky, a."
"40aa9a38-8205-4f7d-9dca-05a48774ea30","dragomir r. radev|mirella lapata","radev, d. r. |lapata, m."
"b3c5d1b3-3645-44c9-b879-19d3f74386b9","beatrice alex|claire grover|ewan klein|richard tobin","alex, b.|grover, c.|klein, e.|tobin, r."
"7a2005c6-3d72-4ac0-ae75-6df7db802e73","andrew b goryachev|igor i goryanin","goryachev, a. b.|goryanin, i. i."
"eeb9502f-01fe-479d-9a33-b98035f54a39","p. buneman|r. nikhil","buneman, p.|nikhil, r."
"1e8a5570-68a8-4863-b795-368018f426e3","j michael herrmann","herrmann, j. m."
"72f5bf35-649b-4242-ab77-7e243b60dc85","f. howell|r. cannon|n. goddard","howell, f.|cannon, r. |goddard, n."
"7ba24076-d384-47b5-a00b-d1832d0c05ae","b. lerner|w.f. clocksin|s. dhanjal|m.a. hulten|c.m. bishop","lerner, b.|clocksin, w. f.|dhanjal, s.|hulten, m. a. |bishop, c. m."
"99b5c052-b159-4487-a574-756bbb51cc08","govind sreekar shenoy|jordi tubella|antonio gonzález","shenoy, g. s.|tubella, j. |lez, a."
"dd0d7c60-5007-4bd2-949d-617f5e873738","steven obua|jacques d. fleuriot|phil scott|david aspinall","obua, s.|fleuriot, j. d.|scott, p.|aspinall, d."
"6c2b2cd3-53fe-49ab-b351-0fd161ab5c7d","r. dixon|t. mckee|paul schweizer|m. vaughan","dixon, r.|mckee, t.|schweizer, p.|vaughan, m."
"48db73d9-05cc-4dcc-a8bf-40c9a6702298","verena rieser|johanna moore","rieser, v.|moore, j."
"03b126e4-5819-48b3-8c09-80101b3001f7","rakesh kumar|alejandro martínez|antonio gonzález","kumar, r.|nez, a. |lez, a."
"e717e961-4953-4c38-bf84-5f2a6d4d7279","alan bundy|j. lehmann|g. qi|i. varzinczak","bundy, a.|lehmann, j.|qi, g. |varzinczak, i."
"328e5d13-0dba-4d52-a5aa-61ab3a7a49d8","cigdem beyan|robert fisher","beyan, c. |fisher, r."
"daca2c84-e966-45bf-aeec-de9d51def91d","amy isard|david mckelvie|andreas mengel|morten baun møller","isard, a.|mckelvie, d.|mengel, a. |ller, m. b."
"7ed05acc-8d05-4e87-ac64-e4732a00ded4","dj braun|f. petit|f. huber|s. haddadin|p. van der smagt|a. albu-schaffer|s. vijayakumar","braun, d. j.|petit, f.|huber, f.|haddadin, s.|smagt, p.|schaffer, a. |vijayakumar, s."
"9763013a-028d-4080-b5aa-9d7544c6a031","joseph corneli|alexander mikroyannidis","corneli, j.|mikroyannidis, a."
"e6ee6d06-334b-480f-9e3a-27ccab8eb12d","beatrice alex|claire grover|jon oberlander|tara thomson|miranda anderson|james loxley|uta hinrichs|ke zhou","alex, b.|grover, c.|oberlander, j.|thomson, t.|anderson, m.|loxley, j.|hinrichs, u. |zhou, k."
"e6e4bef8-9785-4026-a892-42d3a9a65589","k. li|k. pang|y. z. song|t. m. hospedales|t. xiang|h. zhang","li, k.|pang, k.|song, y. z.|hospedales, t. m.|xiang, t. |zhang, h."
"c22b9072-8cc8-4f31-bead-5db037cf76e7","a. jaimes|h. bourlard|s. renals|j. carletta","jaimes, a.|bourlard, h.|renals, s.|carletta, j."
"f6ff3c3c-146b-47ed-aa73-cb089cc088ea","andreas backhaus|asuka kuwabara|marion bauch|nick monk|guido sanguinetti|andrew fleming","backhaus, a.|kuwabara, a.|bauch, m.|monk, n.|sanguinetti, g.|fleming, a."
"17b0b2ae-7ac6-4cd3-9f8a-f30c7a98e673","n.j. adams|c.k.i. williams","adams, n. j.|williams, c. k. i."
"ca1d6bad-807f-403e-bb14-c5b2ba49d190","rik sarkar|xianjin zhu|jie gao","sarkar, r.|zhu, x. |gao, j."
"f8ac6e9b-87d7-4c20-a76f-dba097e4ab4e","chris speed|jon oberlander","speed, c.|oberlander, j."
"d7c2e8ec-46c2-40dc-aca5-b59c9343d70a","m. c. w. van rossum|gina g. turrigiano","rossum, m. c. w.|turrigiano, g. g."
"258dce4d-760e-4b08-85bf-e554a1b8d725","zhizheng wu|tomi kinnunen|nicholas evans|junichi yamagishi|cemal hanilci|md. sahidullah|aleksandr sizov","wu, z.|kinnunen, t.|evans, n.|yamagishi, j.|hanilci, c.|sahidullah, m. |sizov, a."
"d9e025e0-32f6-4c81-831c-e898091fe70f","philip wadler","wadler, p."
"5f46bb67-d11a-44f0-b2bb-28deb7893893","mark steedman|rebecca hwa|stephen clark|miles osborne|anoop sarkar|julia hockenmaier|paul ruhlen|steven baker|jeremiah crim","steedman, m.|hwa, r.|clark, s.|osborne, m.|sarkar, a.|hockenmaier, j.|ruhlen, p.|baker, s. |crim, j."
