18086,"(623, 7746)"
18087,"(623, 3099)"
18088,"(623, 8403)"
18089,"(623, 758)"
18090,"(623, 3079)"
18091,"(623, 6821)"
18092,"(623, 2543)"
18093,"(485, 9105)"
18094,"(485, 9065)"
18095,"(485, 5728)"
18096,"(485, 7198)"
18097,"(485, 486)"
18098,"(485, 7746)"
18099,"(485, 3099)"
18100,"(485, 8403)"
18101,"(485, 758)"
18102,"(485, 3079)"
18103,"(485, 6821)"
18104,"(485, 2543)"
18105,"(9105, 9065)"
18106,"(9105, 5728)"
18107,"(9105, 7198)"
18108,"(9105, 486)"
18109,"(9105, 7746)"
18110,"(9105, 3099)"
18111,"(9105, 8403)"
18112,"(9105, 758)"
18113,"(9105, 3079)"
18114,"(9105, 6821)"
18115,"(9105, 2543)"
18116,"(9065, 5728)"
18117,"(9065, 7198)"
18118,"(9065, 486)"
18119,"(9065, 7746)"
18120,"(9065, 3099)"
18121,"(9065, 8403)"
18122,"(9065, 758)"
18123,"(9065, 3079)"
18124,"(9065, 6821)"
18125,"(9065, 2543)"
18126,"(5728, 7198)"
18127,"(5728, 486)"
18128,"(5728, 7746)"
18129,"(5728, 3099)"
18130,"(5728, 8403)"
18131,"(5728, 758)"
18132,"(5728, 3079)"
18133,"(5728, 6821)"
18134,"(5728, 2543)"
18135,"(7198, 486)"
18136,"(7198, 7746)"
18137,"(7198, 3099)"
18138,"(7198, 8403)"
18139,"(7198, 758)"
18140,"(7198, 3079)"
18141,"(7198, 6821)"
18142,"(7198, 2543)"
18143,"(486, 7746)"
18144,"(486, 3099)"
18145,"(486, 8403)"
18146,"(486, 758)"
18147,"(486, 3079)"
18148,"(486, 6821)"
18149,"(486, 2543)"
18150,"(7746, 3099)"
18151,"(7746, 8403)"
18152,"(7746, 758)"
18153,"(7746, 3079)"
18154,"(7746, 6821)"
18155,"(7746, 2543)"
18156,"(3099, 8403)"
18157,"(3099, 758)"
18158,"(3099, 3079)"
18159,"(3099, 6821)"
18160,"(3099, 2543)"
18161,"(8403, 758)"
18162,"(8403, 3079)"
18163,"(8403, 6821)"
18164,"(8403, 2543)"
18165,"(758, 3079)"
18166,"(758, 6821)"
18167,"(758, 2543)"
18168,"(3079, 6821)"
18169,"(3079, 2543)"
18170,"(6821, 2543)"
18171,"(6421, 625)"
18172,"(6421, 5570)"
18173,"(6421, 1946)"
18174,"(5570, 1946)"
18175,"(6251, 9105)"
18176,"(6251, 1868)"
18177,"(6251, 6821)"
18178,"(9105, 1868)"
18179,"(9105, 6821)"
18180,"(1868, 6821)"
18181,"(6421, 5570)"
18182,"(6421, 7604)"
18183,"(5570, 7604)"
18184,"(6421, 7714)"
18185,"(6421, 1852)"
18186,"(6421, 5570)"
18187,"(1852, 5570)"
18188,"(5822, 5429)"
18189,"(5822, 7369)"
18190,"(5429, 7369)"
18191,"(6421, 6371)"
18192,"(6421, 5570)"
18193,"(6421, 6301)"
18194,"(6421, 8446)"
18195,"(6371, 5570)"
18196,"(6371, 6301)"
18197,"(6371, 8446)"
18198,"(5570, 6301)"
18199,"(5570, 8446)"
18200,"(6301, 8446)"
18201,"(6421, 6369)"
18202,"(9427, 3108)"
18203,"(9427, 2281)"
18204,"(9427, 2401)"
18205,"(9427, 4720)"
18206,"(3108, 2281)"
18207,"(3108, 2401)"
18208,"(3108, 4720)"
18209,"(2281, 2401)"
18210,"(2281, 4720)"
18211,"(2401, 4720)"
18212,"(206, 1484)"
18213,"(206, 4139)"
18214,"(206, 1509)"
18215,"(206, 9666)"
18216,"(1484, 4139)"
18217,"(1484, 1509)"
18218,"(1484, 9666)"
18219,"(4139, 1509)"
18220,"(4139, 9666)"
18221,"(1509, 9666)"
18222,"(5866, 9666)"
18223,"(257, 9666)"
18224,"(257, 4317)"
18225,"(9666, 4317)"
18226,"(2050, 9666)"
18227,"(257, 4317)"
18228,"(257, 9666)"
18229,"(4317, 9666)"
18230,"(5837, 9666)"
18231,"(1099, 9263)"
18232,"(1099, 9666)"
18233,"(9263, 9666)"
18234,"(1330, 7118)"
18235,"(1330, 10080)"
18236,"(1330, 9783)"
18237,"(7118, 10080)"
18238,"(7118, 9783)"
18239,"(10080, 9783)"
18240,"(2178, 9783)"
18241,"(5837, 9783)"
18242,"(6421, 6369)"
18243,"(6421, 3643)"
18244,"(6421, 5543)"
18245,"(6369, 3643)"
18246,"(6369, 5543)"
18247,"(3643, 5543)"
18248,"(623, 314)"
18249,"(623, 9105)"
18250,"(623, 6821)"
18251,"(314, 9105)"
18252,"(314, 6821)"
18253,"(9105, 6821)"
18254,"(6155, 4933)"
18255,"(6155, 8177)"
18256,"(6155, 9711)"
18257,"(6155, 2473)"
18258,"(4933, 8177)"
18259,"(4933, 9711)"
18260,"(4933, 2473)"
18261,"(8177, 9711)"
18262,"(8177, 2473)"
18263,"(9711, 2473)"
18264,"(6155, 6549)"
18265,"(6155, 2474)"
18266,"(6155, 9711)"
18267,"(6155, 2473)"
18268,"(2474, 9711)"
18269,"(2474, 2473)"
18270,"(9711, 2473)"
18271,"(6155, 2474)"
18272,"(6155, 9711)"
18273,"(6155, 2473)"
18274,"(2474, 9711)"
18275,"(2474, 2473)"
18276,"(9711, 2473)"
18277,"(9052, 4373)"
18278,"(9914, 4373)"
18279,"(6155, 6549)"
18280,"(6155, 7498)"
18281,"(6155, 5561)"
18282,"(7498, 5561)"
18283,"(6155, 7498)"
18284,"(6155, 5561)"
18285,"(7498, 5561)"
18286,"(8872, 8981)"
18287,"(8872, 8875)"
18288,"(8981, 8875)"
18289,"(4373, 457)"
18290,"(8376, 4373)"
18291,"(9914, 4445)"
18292,"(9914, 8376)"
18293,"(9914, 4373)"
18294,"(4445, 8376)"
18295,"(4445, 4373)"
18296,"(8376, 4373)"
18297,"(3517, 1347)"
18298,"(3517, 8876)"
18299,"(1347, 8876)"
18300,"(4373, 4578)"
18301,"(4373, 4400)"
18302,"(4373, 7638)"
18303,"(4578, 4400)"
18304,"(4578, 7638)"
18305,"(4400, 7638)"
18306,"(8872, 8876)"
18307,"(2489, 8872)"
18308,"(2489, 8875)"
18309,"(8872, 8875)"
18310,"(8876, 2168)"
18311,"(10221, 720)"
18312,"(10221, 8876)"
18313,"(10221, 7186)"
18314,"(720, 8876)"
18315,"(720, 7186)"
18316,"(8876, 7186)"
18317,"(5695, 7155)"
18318,"(5695, 7820)"
18319,"(5695, 6889)"
18320,"(5695, 6143)"
18321,"(7155, 7820)"
18322,"(7155, 6889)"
18323,"(7155, 6143)"
18324,"(7820, 6889)"
18325,"(7820, 6143)"
18326,"(6889, 6143)"
18327,"(523, 1728)"
18328,"(523, 3848)"
18329,"(523, 6889)"
18330,"(1728, 3848)"
18331,"(1728, 6889)"
18332,"(3848, 6889)"
18333,"(355, 4373)"
18334,"(355, 8956)"
18335,"(4373, 8956)"
18336,"(8885, 1042)"
18337,"(8885, 4373)"
18338,"(8885, 8229)"
18339,"(8885, 3696)"
18340,"(1042, 4373)"
18341,"(1042, 8229)"
18342,"(1042, 3696)"
18343,"(4373, 8229)"
18344,"(4373, 3696)"
18345,"(8229, 3696)"
18346,"(6157, 8876)"
18347,"(6157, 3415)"
18348,"(8876, 3415)"
18349,"(9052, 4373)"
18350,"(8872, 1849)"
18351,"(8872, 8876)"
18352,"(8872, 679)"
18353,"(1849, 8876)"
18354,"(1849, 679)"
18355,"(8876, 679)"
18356,"(8852, 6889)"
18357,"(8852, 2193)"
18358,"(8852, 6100)"
18359,"(8852, 7281)"
18360,"(8852, 4822)"
18361,"(6889, 2193)"
18362,"(6889, 6100)"
18363,"(6889, 7281)"
18364,"(6889, 4822)"
18365,"(2193, 6100)"
18366,"(2193, 7281)"
18367,"(2193, 4822)"
18368,"(6100, 7281)"
18369,"(6100, 4822)"
18370,"(7281, 4822)"
18371,"(9423, 1728)"
18372,"(9423, 6889)"
18373,"(1728, 6889)"
18374,"(7463, 6035)"
18375,"(7463, 5081)"
18376,"(7463, 3562)"
18377,"(7463, 3255)"
18378,"(6035, 5081)"
18379,"(6035, 3562)"
18380,"(6035, 3255)"
18381,"(5081, 3562)"
18382,"(5081, 3255)"
18383,"(3562, 3255)"
18384,"(7306, 3967)"
18385,"(7306, 1322)"
18386,"(7306, 3860)"
18387,"(3967, 1322)"
18388,"(3967, 3860)"
18389,"(1322, 3860)"
18390,"(1655, 3967)"
18391,"(1655, 7040)"
18392,"(3967, 7040)"
18393,"(3441, 5655)"
18394,"(3441, 1321)"
18395,"(3441, 3975)"
18396,"(3441, 9806)"
18397,"(5655, 1321)"
18398,"(5655, 3975)"
18399,"(5655, 9806)"
18400,"(1321, 3975)"
18401,"(1321, 9806)"
18402,"(3975, 9806)"
18403,"(3865, 9233)"
18404,"(3865, 2554)"
18405,"(9233, 2554)"
18406,"(6956, 3575)"
18407,"(6956, 3633)"
18408,"(6956, 3625)"
18409,"(6956, 3878)"
18410,"(6956, 9256)"
18411,"(3575, 3633)"
18412,"(3575, 3625)"
18413,"(3575, 3878)"
18414,"(3575, 9256)"
18415,"(3633, 3625)"
18416,"(3633, 3878)"
18417,"(3633, 9256)"
18418,"(3625, 3878)"
18419,"(3625, 9256)"
18420,"(3878, 9256)"
18421,"(9383, 1851)"
18422,"(9383, 1357)"
18423,"(9383, 4741)"
18424,"(1851, 1357)"
18425,"(1851, 4741)"
18426,"(1357, 4741)"
18427,"(1357, 4741)"
18428,"(1357, 9383)"
18429,"(1357, 1851)"
18430,"(4741, 9383)"
18431,"(4741, 1851)"
18432,"(9383, 1851)"
18433,"(1320, 3975)"
18434,"(1357, 9383)"
18435,"(1357, 4741)"
18436,"(1357, 2318)"
18437,"(1357, 1851)"
18438,"(9383, 4741)"
18439,"(9383, 2318)"
18440,"(9383, 1851)"
18441,"(4741, 2318)"
18442,"(4741, 1851)"
18443,"(2318, 1851)"
18444,"(2880, 6796)"
18445,"(2880, 3967)"
18446,"(2880, 10154)"
18447,"(2880, 7010)"
18448,"(2880, 10155)"
18449,"(2880, 7013)"
18450,"(2880, 7014)"
18451,"(2880, 9708)"
18452,"(2880, 8416)"
18453,"(6796, 3967)"
18454,"(6796, 10154)"
18455,"(6796, 7010)"
18456,"(6796, 10155)"
18457,"(6796, 7013)"
18458,"(6796, 7014)"
18459,"(6796, 9708)"
18460,"(6796, 8416)"
18461,"(3967, 10154)"
18462,"(3967, 7010)"
18463,"(3967, 10155)"
18464,"(3967, 7013)"
18465,"(3967, 7014)"
18466,"(3967, 9708)"
18467,"(3967, 8416)"
18468,"(10154, 7010)"
18469,"(10154, 10155)"
18470,"(10154, 7013)"
18471,"(10154, 7014)"
18472,"(10154, 9708)"
18473,"(10154, 8416)"
18474,"(7010, 10155)"
18475,"(7010, 7013)"
18476,"(7010, 7014)"
18477,"(7010, 9708)"
18478,"(7010, 8416)"
18479,"(10155, 7013)"
18480,"(10155, 7014)"
18481,"(10155, 9708)"
18482,"(10155, 8416)"
18483,"(7013, 7014)"
18484,"(7013, 9708)"
18485,"(7013, 8416)"
18486,"(7014, 9708)"
18487,"(7014, 8416)"
18488,"(9708, 8416)"
18489,"(5614, 1851)"
18490,"(5614, 9383)"
18491,"(1851, 9383)"
18492,"(6345, 1771)"
18493,"(6345, 3988)"
18494,"(6345, 4585)"
18495,"(6345, 3968)"
18496,"(6345, 2880)"
18497,"(6345, 1270)"
18498,"(1771, 3988)"
18499,"(1771, 4585)"
18500,"(1771, 3968)"
18501,"(1771, 2880)"
18502,"(1771, 1270)"
18503,"(3988, 4585)"
18504,"(3988, 3968)"
18505,"(3988, 2880)"
18506,"(3988, 1270)"
18507,"(4585, 3968)"
18508,"(4585, 2880)"
18509,"(4585, 1270)"
18510,"(3968, 2880)"
18511,"(3968, 1270)"
18512,"(2880, 1270)"
18513,"(7306, 3975)"
18514,"(7306, 1322)"
18515,"(7306, 3860)"
18516,"(3975, 1322)"
18517,"(3975, 3860)"
18518,"(1322, 3860)"
18519,"(1851, 1686)"
18520,"(1851, 9198)"
18521,"(1851, 6135)"
18522,"(1686, 9198)"
18523,"(1686, 6135)"
18524,"(9198, 6135)"
18525,"(765, 1851)"
18526,"(765, 6135)"
18527,"(1851, 6135)"
18528,"(4465, 6135)"
18529,"(4465, 1851)"
18530,"(6135, 1851)"
18531,"(765, 1851)"
18532,"(765, 6135)"
18533,"(1851, 6135)"
18534,"(5715, 1742)"
18535,"(5715, 6902)"
18536,"(5715, 4523)"
18537,"(5715, 6889)"
18538,"(5715, 6143)"
18539,"(1742, 6902)"
18540,"(1742, 4523)"
18541,"(1742, 6889)"
18542,"(1742, 6143)"
18543,"(6902, 4523)"
18544,"(6902, 6889)"
18545,"(6902, 6143)"
18546,"(4523, 6889)"
18547,"(4523, 6143)"
18548,"(6889, 6143)"
18549,"(1937, 8177)"
18550,"(7008, 3073)"
18551,"(7008, 1937)"
18552,"(7008, 9023)"
18553,"(7008, 9070)"
18554,"(7008, 2474)"
18555,"(7008, 6549)"
18556,"(7008, 960)"
18557,"(7008, 2473)"
18558,"(7008, 2766)"
18559,"(3073, 1937)"
18560,"(3073, 9023)"
18561,"(3073, 9070)"
18562,"(3073, 2474)"
18563,"(3073, 6549)"
18564,"(3073, 960)"
18565,"(3073, 2473)"
18566,"(3073, 2766)"
18567,"(1937, 9023)"
18568,"(1937, 9070)"
18569,"(1937, 2474)"
18570,"(1937, 6549)"
18571,"(1937, 960)"
18572,"(1937, 2473)"
18573,"(1937, 2766)"
18574,"(9023, 9070)"
18575,"(9023, 2474)"
18576,"(9023, 6549)"
18577,"(9023, 960)"
18578,"(9023, 2473)"
18579,"(9023, 2766)"
18580,"(9070, 2474)"
18581,"(9070, 6549)"
18582,"(9070, 960)"
18583,"(9070, 2473)"
18584,"(9070, 2766)"
18585,"(2474, 6549)"
18586,"(2474, 960)"
18587,"(2474, 2473)"
18588,"(2474, 2766)"
18589,"(6549, 960)"
18590,"(6549, 2473)"
18591,"(6549, 2766)"
18592,"(960, 2473)"
18593,"(960, 2766)"
18594,"(2473, 2766)"
18595,"(501, 9497)"
18596,"(501, 6889)"
18597,"(501, 1728)"
18598,"(9497, 6889)"
18599,"(9497, 1728)"
18600,"(6889, 1728)"
18601,"(9423, 1728)"
18602,"(9423, 6889)"
18603,"(1728, 6889)"
18604,"(8919, 6889)"
18605,"(316, 6729)"
18606,"(316, 6889)"
18607,"(316, 413)"
18608,"(316, 1769)"
18609,"(6729, 6889)"
18610,"(6729, 413)"
18611,"(6729, 1769)"
18612,"(6889, 413)"
18613,"(6889, 1769)"
18614,"(413, 1769)"
18615,"(2474, 9711)"
18616,"(2474, 2473)"
18617,"(2474, 1937)"
18618,"(2474, 6155)"
18619,"(2474, 5624)"
18620,"(2474, 8175)"
18621,"(2474, 960)"
18622,"(2474, 6164)"
18623,"(9711, 2473)"
18624,"(9711, 1937)"
18625,"(9711, 6155)"
18626,"(9711, 5624)"
18627,"(9711, 8175)"
18628,"(9711, 960)"
18629,"(9711, 6164)"
18630,"(2473, 1937)"
18631,"(2473, 6155)"
18632,"(2473, 5624)"
18633,"(2473, 8175)"
18634,"(2473, 960)"
18635,"(2473, 6164)"
18636,"(1937, 6155)"
18637,"(1937, 5624)"
18638,"(1937, 8175)"
18639,"(1937, 960)"
18640,"(1937, 6164)"
18641,"(6155, 5624)"
18642,"(6155, 8175)"
18643,"(6155, 960)"
18644,"(6155, 6164)"
18645,"(5624, 8175)"
18646,"(5624, 960)"
18647,"(5624, 6164)"
18648,"(8175, 960)"
18649,"(8175, 6164)"
18650,"(960, 6164)"
18651,"(872, 3981)"
18652,"(872, 8336)"
18653,"(3981, 8336)"
18654,"(1937, 6155)"
18655,"(1937, 3437)"
18656,"(1937, 2474)"
18657,"(1937, 6549)"
18658,"(1937, 5624)"
18659,"(1937, 8175)"
18660,"(1937, 960)"
18661,"(1937, 8177)"
18662,"(1937, 6164)"
18663,"(1937, 9711)"
18664,"(1937, 2473)"
18665,"(6155, 3437)"
18666,"(6155, 2474)"
18667,"(6155, 6549)"
18668,"(6155, 5624)"
18669,"(6155, 8175)"
18670,"(6155, 960)"
18671,"(6155, 8177)"
18672,"(6155, 6164)"
18673,"(6155, 9711)"
18674,"(6155, 2473)"
18675,"(3437, 2474)"
18676,"(3437, 6549)"
18677,"(3437, 5624)"
18678,"(3437, 8175)"
18679,"(3437, 960)"
18680,"(3437, 8177)"
18681,"(3437, 6164)"
18682,"(3437, 9711)"
18683,"(3437, 2473)"
18684,"(2474, 6549)"
18685,"(2474, 5624)"
18686,"(2474, 8175)"
18687,"(2474, 960)"
18688,"(2474, 8177)"
18689,"(2474, 6164)"
18690,"(2474, 9711)"
18691,"(2474, 2473)"
18692,"(6549, 5624)"
18693,"(6549, 8175)"
18694,"(6549, 960)"
18695,"(6549, 8177)"
18696,"(6549, 6164)"
18697,"(6549, 9711)"
18698,"(6549, 2473)"
18699,"(5624, 8175)"
18700,"(5624, 960)"
18701,"(5624, 8177)"
18702,"(5624, 6164)"
18703,"(5624, 9711)"
18704,"(5624, 2473)"
18705,"(8175, 960)"
18706,"(8175, 8177)"
18707,"(8175, 6164)"
18708,"(8175, 9711)"
18709,"(8175, 2473)"
18710,"(960, 8177)"
18711,"(960, 6164)"
18712,"(960, 9711)"
18713,"(960, 2473)"
18714,"(8177, 6164)"
18715,"(8177, 9711)"
18716,"(8177, 2473)"
18717,"(6164, 9711)"
18718,"(6164, 2473)"
18719,"(9711, 2473)"
18720,"(872, 3981)"
18721,"(872, 9778)"
18722,"(872, 8337)"
18723,"(3981, 9778)"
18724,"(3981, 8337)"
18725,"(9778, 8337)"
18726,"(8979, 3498)"
18727,"(8979, 3981)"
18728,"(8979, 7601)"
18729,"(3498, 3981)"
18730,"(3498, 7601)"
18731,"(3981, 7601)"
18732,"(1915, 3981)"
18733,"(1915, 8337)"
18734,"(3981, 8337)"
18735,"(8978, 3981)"
18736,"(8978, 8336)"
18737,"(8978, 9975)"
18738,"(3981, 8336)"
18739,"(3981, 9975)"
18740,"(8336, 9975)"
18741,"(872, 3981)"
18742,"(872, 8337)"
18743,"(872, 882)"
18744,"(872, 1915)"
18745,"(3981, 8337)"
18746,"(3981, 882)"
18747,"(3981, 1915)"
18748,"(8337, 882)"
18749,"(8337, 1915)"
18750,"(882, 1915)"
18751,"(3981, 7832)"
18752,"(3981, 8337)"
18753,"(3981, 5403)"
18754,"(7832, 8337)"
18755,"(7832, 5403)"
18756,"(8337, 5403)"
18757,"(8979, 3981)"
18758,"(8979, 8337)"
18759,"(8979, 9975)"
18760,"(3981, 8337)"
18761,"(3981, 9975)"
18762,"(8337, 9975)"
18763,"(3981, 8337)"
18764,"(3981, 5582)"
18765,"(3981, 827)"
18766,"(8337, 5582)"
18767,"(8337, 827)"
18768,"(5582, 827)"
18769,"(3981, 2183)"
18770,"(3981, 9791)"
18771,"(2183, 9791)"
18772,"(1937, 8177)"
18773,"(1597, 4509)"
18774,"(1597, 9140)"
18775,"(4509, 9140)"
18776,"(7151, 6389)"
18777,"(7151, 2653)"
18778,"(7151, 1937)"
18779,"(7151, 1267)"
18780,"(7151, 2765)"
18781,"(7151, 635)"
18782,"(7151, 3309)"
18783,"(7151, 4743)"
18784,"(7151, 5561)"
18785,"(7151, 7210)"
18786,"(6389, 2653)"
18787,"(6389, 1937)"
18788,"(6389, 1267)"
18789,"(6389, 2765)"
18790,"(6389, 635)"
18791,"(6389, 3309)"
18792,"(6389, 4743)"
18793,"(6389, 5561)"
18794,"(6389, 7210)"
18795,"(2653, 1937)"
18796,"(2653, 1267)"
18797,"(2653, 2765)"
18798,"(2653, 635)"
18799,"(2653, 3309)"
18800,"(2653, 4743)"
18801,"(2653, 5561)"
18802,"(2653, 7210)"
18803,"(1937, 1267)"
18804,"(1937, 2765)"
18805,"(1937, 635)"
18806,"(1937, 3309)"
18807,"(1937, 4743)"
18808,"(1937, 5561)"
18809,"(1937, 7210)"
18810,"(1267, 2765)"
18811,"(1267, 635)"
18812,"(1267, 3309)"
18813,"(1267, 4743)"
18814,"(1267, 5561)"
18815,"(1267, 7210)"
18816,"(2765, 635)"
18817,"(2765, 3309)"
18818,"(2765, 4743)"
18819,"(2765, 5561)"
18820,"(2765, 7210)"
18821,"(635, 3309)"
18822,"(635, 4743)"
18823,"(635, 5561)"
18824,"(635, 7210)"
18825,"(3309, 4743)"
18826,"(3309, 5561)"
18827,"(3309, 7210)"
18828,"(4743, 5561)"
18829,"(4743, 7210)"
18830,"(5561, 7210)"
18831,"(1937, 4885)"
18832,"(1937, 8177)"
18833,"(1937, 6164)"
18834,"(1937, 9711)"
18835,"(4885, 8177)"
18836,"(4885, 6164)"
18837,"(4885, 9711)"
18838,"(8177, 6164)"
18839,"(8177, 9711)"
18840,"(6164, 9711)"
18841,"(1937, 8177)"
18842,"(1597, 4509)"
18843,"(1597, 9140)"
18844,"(4509, 9140)"
18845,"(6155, 6549)"
18846,"(6155, 8175)"
18847,"(6155, 8177)"
18848,"(6155, 6164)"
18849,"(6549, 8175)"
18850,"(6549, 8177)"
18851,"(6549, 6164)"
18852,"(8175, 8177)"
18853,"(8175, 6164)"
18854,"(8177, 6164)"
18855,"(623, 9105)"
18856,"(623, 4459)"
18857,"(623, 6821)"
18858,"(9105, 4459)"
18859,"(9105, 6821)"
18860,"(4459, 6821)"
18861,"(3270, 6889)"
18862,"(3270, 9105)"
18863,"(6889, 9105)"
18864,"(1179, 1937)"
18865,"(1179, 2883)"
18866,"(1179, 9859)"
18867,"(1937, 2883)"
18868,"(1937, 9859)"
18869,"(2883, 9859)"
18870,"(9105, 7266)"
18871,"(6412, 623)"
18872,"(6412, 9105)"
18873,"(6412, 6533)"
18874,"(6412, 533)"
18875,"(6412, 7198)"
18876,"(6412, 758)"
18877,"(623, 9105)"
18878,"(623, 6533)"
18879,"(623, 533)"
18880,"(623, 7198)"
18881,"(623, 758)"
18882,"(9105, 6533)"
18883,"(9105, 533)"
18884,"(9105, 7198)"
18885,"(9105, 758)"
18886,"(6533, 533)"
18887,"(6533, 7198)"
18888,"(6533, 758)"
18889,"(533, 7198)"
18890,"(533, 758)"
18891,"(7198, 758)"
18892,"(4323, 8658)"
18893,"(4323, 6961)"
18894,"(8658, 6961)"
18895,"(9105, 6821)"
18896,"(8553, 9667)"
18897,"(8553, 4190)"
18898,"(8553, 4281)"
18899,"(9667, 4190)"
18900,"(9667, 4281)"
18901,"(4190, 4281)"
18902,"(6881, 9105)"
18903,"(6881, 4459)"
18904,"(9105, 4459)"
18905,"(6412, 8338)"
18906,"(6412, 9105)"
18907,"(6412, 6533)"
18908,"(6412, 8319)"
18909,"(6412, 6821)"
18910,"(6412, 3395)"
18911,"(8338, 9105)"
18912,"(8338, 6533)"
18913,"(8338, 8319)"
18914,"(8338, 6821)"
18915,"(8338, 3395)"
18916,"(9105, 6533)"
18917,"(9105, 8319)"
18918,"(9105, 6821)"
18919,"(9105, 3395)"
18920,"(6533, 8319)"
18921,"(6533, 6821)"
18922,"(6533, 3395)"
18923,"(8319, 6821)"
18924,"(8319, 3395)"
18925,"(6821, 3395)"
18926,"(727, 6155)"
18927,"(727, 8173)"
18928,"(6155, 8173)"
18929,"(6155, 692)"
18930,"(6155, 9711)"
18931,"(6155, 2473)"
18932,"(9711, 2473)"
18933,"(9140, 4509)"
18934,"(9140, 5245)"
18935,"(9140, 3771)"
18936,"(9140, 7749)"
18937,"(9140, 766)"
18938,"(9140, 2427)"
18939,"(9140, 834)"
18940,"(9140, 9799)"
18941,"(9140, 7768)"
18942,"(9140, 798)"
18943,"(9140, 1927)"
18944,"(9140, 8930)"
18945,"(9140, 9911)"
18946,"(9140, 10125)"
18947,"(4509, 5245)"
18948,"(4509, 3771)"
18949,"(4509, 7749)"
18950,"(4509, 766)"
18951,"(4509, 2427)"
18952,"(4509, 834)"
18953,"(4509, 9799)"
18954,"(4509, 7768)"
18955,"(4509, 798)"
18956,"(4509, 1927)"
18957,"(4509, 8930)"
18958,"(4509, 9911)"
18959,"(4509, 10125)"
18960,"(5245, 3771)"
18961,"(5245, 7749)"
18962,"(5245, 766)"
18963,"(5245, 2427)"
18964,"(5245, 834)"
18965,"(5245, 9799)"
18966,"(5245, 7768)"
18967,"(5245, 798)"
18968,"(5245, 1927)"
18969,"(5245, 8930)"
18970,"(5245, 9911)"
18971,"(5245, 10125)"
18972,"(3771, 7749)"
18973,"(3771, 766)"
18974,"(3771, 2427)"
18975,"(3771, 834)"
18976,"(3771, 9799)"
18977,"(3771, 7768)"
18978,"(3771, 798)"
18979,"(3771, 1927)"
18980,"(3771, 8930)"
18981,"(3771, 9911)"
18982,"(3771, 10125)"
18983,"(7749, 766)"
18984,"(7749, 2427)"
18985,"(7749, 834)"
18986,"(7749, 9799)"
18987,"(7749, 7768)"
18988,"(7749, 798)"
18989,"(7749, 1927)"
18990,"(7749, 8930)"
18991,"(7749, 9911)"
18992,"(7749, 10125)"
18993,"(766, 2427)"
18994,"(766, 834)"
18995,"(766, 9799)"
18996,"(766, 7768)"
18997,"(766, 798)"
18998,"(766, 1927)"
18999,"(766, 8930)"
19000,"(766, 9911)"
19001,"(766, 10125)"
19002,"(2427, 834)"
19003,"(2427, 9799)"
19004,"(2427, 7768)"
19005,"(2427, 798)"
19006,"(2427, 1927)"
19007,"(2427, 8930)"
19008,"(2427, 9911)"
19009,"(2427, 10125)"
19010,"(834, 9799)"
19011,"(834, 7768)"
19012,"(834, 798)"
19013,"(834, 1927)"
19014,"(834, 8930)"
19015,"(834, 9911)"
19016,"(834, 10125)"
19017,"(9799, 7768)"
19018,"(9799, 798)"
19019,"(9799, 1927)"
19020,"(9799, 8930)"
19021,"(9799, 9911)"
19022,"(9799, 10125)"
19023,"(7768, 798)"
19024,"(7768, 1927)"
19025,"(7768, 8930)"
19026,"(7768, 9911)"
19027,"(7768, 10125)"
19028,"(798, 1927)"
19029,"(798, 8930)"
19030,"(798, 9911)"
19031,"(798, 10125)"
19032,"(1927, 8930)"
19033,"(1927, 9911)"
19034,"(1927, 10125)"
19035,"(8930, 9911)"
19036,"(8930, 10125)"
19037,"(9911, 10125)"
19038,"(6474, 4953)"
19039,"(107, 5475)"
19040,"(107, 5865)"
19041,"(107, 8629)"
19042,"(107, 1102)"
19043,"(107, 5808)"
19044,"(5475, 5865)"
19045,"(5475, 8629)"
19046,"(5475, 1102)"
19047,"(5475, 5808)"
19048,"(5865, 8629)"
19049,"(5865, 1102)"
19050,"(5865, 5808)"
19051,"(8629, 1102)"
19052,"(8629, 5808)"
19053,"(1102, 5808)"
19054,"(7851, 4877)"
19055,"(7851, 4165)"
19056,"(7851, 7331)"
19057,"(4877, 4165)"
19058,"(4877, 7331)"
19059,"(4165, 7331)"
19060,"(5837, 5924)"
19061,"(5837, 267)"
19062,"(5837, 9666)"
19063,"(5924, 267)"
19064,"(5924, 9666)"
19065,"(267, 9666)"
19066,"(206, 1509)"
19067,"(206, 9783)"
19068,"(1509, 9783)"
19069,"(2177, 6538)"
19070,"(2177, 9783)"
19071,"(6538, 9783)"
19072,"(8362, 9867)"
19073,"(8362, 4940)"
19074,"(9867, 4940)"
19075,"(6381, 9867)"
19076,"(257, 9666)"
19077,"(257, 4317)"
19078,"(9666, 4317)"
19079,"(9263, 9666)"
19080,"(9436, 1330)"
19081,"(9436, 9783)"
19082,"(1330, 9783)"
19083,"(5924, 833)"
19084,"(5924, 9783)"
19085,"(833, 9783)"
19086,"(7020, 833)"
19087,"(7020, 6146)"
19088,"(7020, 9783)"
19089,"(7020, 1523)"
19090,"(833, 6146)"
19091,"(833, 9783)"
19092,"(833, 1523)"
19093,"(6146, 9783)"
19094,"(6146, 1523)"
19095,"(9783, 1523)"
19096,"(2177, 6538)"
19097,"(2177, 9783)"
19098,"(6538, 9783)"
19099,"(6381, 9867)"
19100,"(10219, 6474)"
19101,"(10219, 7629)"
